Code,Reg,Dep,PopulationTotal,Level
51633,44,51,297.000000000001,Municipality
51634,44,51,254.0,Municipality
51635,44,51,117.0,Municipality
51636,44,51,523.999999999998,Municipality
51637,44,51,215.0,Municipality
51638,44,51,220.999999999999,Municipality
51639,44,51,49.0,Municipality
51640,44,51,219.0,Municipality
51641,44,51,215.000000000001,Municipality
51642,44,51,109.0,Municipality
51643,44,51,588.999999999999,Municipality
51644,44,51,289.999999999999,Municipality
51645,44,51,116.000000000001,Municipality
51646,44,51,84.0000000000001,Municipality
51647,44,51,828.0,Municipality
51648,44,51,377.0,Municipality
51649,44,51,12133.0,Municipality
51650,44,51,44.0000000000001,Municipality
51652,44,51,60.0,Municipality
51654,44,51,258.0,Municipality
51655,44,51,293.0,Municipality
51656,44,51,460.0,Municipality
51657,44,51,232.0,Municipality
51658,44,51,104.0,Municipality
51659,44,51,46.0,Municipality
51660,44,51,2468.0,Municipality
51662,44,51,5020.00000000001,Municipality
51663,44,51,1708.00000000001,Municipality
52001,44,52,309.0,Municipality
52002,44,52,20.0,Municipality
52003,44,52,165.0,Municipality
52004,44,52,13.0,Municipality
52005,44,52,34.0,Municipality
52006,44,52,347.0,Municipality
52007,44,52,82.0,Municipality
52008,44,52,869.999999999999,Municipality
52009,44,52,108.0,Municipality
52011,44,52,86.0,Municipality
52012,44,52,32.0,Municipality
52013,44,52,121.0,Municipality
52014,44,52,187.0,Municipality
52015,44,52,89.0000000000003,Municipality
52016,44,52,70.0000000000001,Municipality
52017,44,52,743.0,Municipality
52019,44,52,91.0,Municipality
52021,44,52,260.0,Municipality
52022,44,52,188.000000000001,Municipality
52023,44,52,169.0,Municipality
52025,44,52,87.0,Municipality
52027,44,52,82.9999999999998,Municipality
52028,44,52,51.0,Municipality
52029,44,52,149.0,Municipality
52030,44,52,63.0,Municipality
52031,44,52,382.000000000001,Municipality
52033,44,52,114.0,Municipality
52034,44,52,143.0,Municipality
52035,44,52,193.0,Municipality
52037,44,52,374.0,Municipality
52038,44,52,66.9999999999999,Municipality
52039,44,52,92.0,Municipality
52040,44,52,51.9999999999998,Municipality
52042,44,52,104.0,Municipality
52043,44,52,57.0,Municipality
52044,44,52,569.999999999999,Municipality
52045,44,52,1697.0,Municipality
52047,44,52,104.0,Municipality
52050,44,52,1352.0,Municipality
52051,44,52,92.0,Municipality
52053,44,52,74.9999999999998,Municipality
52055,44,52,112.0,Municipality
52056,44,52,196.0,Municipality
52057,44,52,109.0,Municipality
52058,44,52,1899.0,Municipality
52059,44,52,135.0,Municipality
52060,44,52,2073.0,Municipality
52061,44,52,285.0,Municipality
52062,44,52,156.0,Municipality
52063,44,52,101.0,Municipality
52064,44,52,803.000000000001,Municipality
52064,,,803.000000000001,Municipality
52065,44,52,65.0,Municipality
52066,44,52,61.0,Municipality
52067,44,52,77.9999999999997,Municipality
52069,44,52,144.999999999999,Municipality
52070,44,52,133.000000000001,Municipality
52072,44,52,368.0,Municipality
52074,44,52,678.000000000002,Municipality
52075,44,52,181.0,Municipality
52076,44,52,448.999999999999,Municipality
52079,44,52,694.0,Municipality
52082,44,52,153.0,Municipality
52083,44,52,733.999999999999,Municipality
52084,44,52,39.0,Municipality
52085,44,52,26.0,Municipality
52087,44,52,195.0,Municipality
52088,44,52,635.000000000001,Municipality
52089,44,52,83.0000000000004,Municipality
52090,44,52,105.0,Municipality
52091,44,52,83.0,Municipality
52092,44,52,105.0,Municipality
52093,44,52,2407.0,Municipality
52094,44,52,167.0,Municipality
52095,44,52,187.0,Municipality
52097,44,52,49.0,Municipality
52099,44,52,806.000000000001,Municipality
52101,44,52,44.0000000000001,Municipality
52102,44,52,426.0,Municipality
52103,44,52,115.0,Municipality
52104,44,52,1087.0,Municipality
52105,44,52,304.0,Municipality
52106,44,52,127.0,Municipality
52107,44,52,222.0,Municipality
52108,44,52,146.0,Municipality
52109,44,52,10.0,Municipality
52110,44,52,156.0,Municipality
52113,44,52,252.999999999999,Municipality
52114,44,52,1584.0,Municipality
52115,44,52,105.0,Municipality
52116,44,52,52.0000000000001,Municipality
52118,44,52,297.999999999999,Municipality
52119,44,52,344.999999999999,Municipality
52120,44,52,204.0,Municipality
52121,44,52,21945.0,Municipality
52122,44,52,116.0,Municipality
52123,44,52,1313.0,Municipality
52124,44,52,72.0,Municipality
52125,44,52,1034.0,Municipality
52126,44,52,161.999999999999,Municipality
52127,44,52,78.0,Municipality
52128,44,52,140.0,Municipality
52129,44,52,119.0,Municipality
52130,44,52,186.0,Municipality
52131,44,52,76.9999999999998,Municipality
52132,44,52,176.0,Municipality
52133,44,52,77.0,Municipality
52134,44,52,233.0,Municipality
52135,44,52,92.0,Municipality
52136,44,52,116.0,Municipality
52137,44,52,22.0,Municipality
52138,44,52,59.0,Municipality
52140,44,52,714.0,Municipality
52140,,,714.0,Municipality
52141,44,52,304.0,Municipality
52142,44,52,69.0,Municipality
52145,44,52,117.0,Municipality
52146,44,52,146.0,Municipality
52147,44,52,90.0,Municipality
52149,44,52,98.0,Municipality
52151,44,52,159.0,Municipality
52155,44,52,539.000000000002,Municipality
52156,44,52,412.0,Municipality
52157,44,52,12.0,Municipality
52158,44,52,282.0,Municipality
52159,44,52,25.0,Municipality
52160,44,52,67.0,Municipality
52161,44,52,74.0,Municipality
52162,44,52,197.999999999999,Municipality
52163,44,52,387.0,Municipality
52164,44,52,197.0,Municipality
52165,44,52,189.0,Municipality
52167,44,52,260.0,Municipality
52168,44,52,56.0,Municipality
52169,44,52,80.0,Municipality
52170,44,52,161.0,Municipality
52171,44,52,248.0,Municipality
52172,44,52,276.0,Municipality
52173,44,52,78.0,Municipality
52174,44,52,39.0,Municipality
52175,44,52,386.0,Municipality
52177,44,52,815.999999999998,Municipality
52178,44,52,363.0,Municipality
52179,44,52,26.0,Municipality
52181,44,52,91.9999999999999,Municipality
52182,44,52,2019.0,Municipality
52183,44,52,37.0,Municipality
52184,44,52,61.0000000000002,Municipality
52185,44,52,68.0,Municipality
52187,44,52,168.000000000001,Municipality
52187,,,168.000000000001,Municipality
52189,44,52,389.0,Municipality
52190,44,52,296.0,Municipality
52193,44,52,302.0,Municipality
52194,44,52,2064.99999999999,Municipality
52195,44,52,38.9999999999999,Municipality
52196,44,52,101.0,Municipality
52197,44,52,1323.0,Municipality
52198,44,52,73.0,Municipality
52199,44,52,50.0000000000002,Municipality
52200,44,52,83.0,Municipality
52201,44,52,68.9999999999999,Municipality
52203,44,52,148.000000000001,Municipality
52204,44,52,64.0,Municipality
52205,44,52,696.999999999999,Municipality
52206,44,52,161.0,Municipality
52207,44,52,95.9999999999999,Municipality
52208,44,52,148.0,Municipality
52211,44,52,1521.0,Municipality
52212,44,52,323.000000000001,Municipality
52213,44,52,132.0,Municipality
52214,44,52,32.0,Municipality
52216,44,52,41.0,Municipality
52217,44,52,89.0,Municipality
52218,44,52,45.0,Municipality
52219,44,52,18.0,Municipality
52220,44,52,130.0,Municipality
52221,44,52,120.0,Municipality
52222,44,52,37.0,Municipality
52223,44,52,67.0,Municipality
52227,44,52,231.999999999999,Municipality
52228,44,52,74.0,Municipality
52229,44,52,148.0,Municipality
52230,44,52,291.000000000001,Municipality
52231,44,52,93.0,Municipality
52232,44,52,59.0,Municipality
52233,44,52,107.0,Municipality
52234,44,52,38.9999999999998,Municipality
52235,44,52,285.0,Municipality
52237,44,52,292.000000000001,Municipality
52240,44,52,209.000000000001,Municipality
52242,44,52,956.0,Municipality
52243,44,52,118.0,Municipality
52244,44,52,780.000000000001,Municipality
52245,44,52,66.9999999999998,Municipality
52246,44,52,570.000000000001,Municipality
52247,44,52,220.0,Municipality
52248,44,52,542.0,Municipality
52249,44,52,150.0,Municipality
52250,44,52,3069.0,Municipality
52251,44,52,1014.0,Municipality
52253,44,52,213.0,Municipality
52254,44,52,81.0,Municipality
52256,44,52,77.0,Municipality
52257,44,52,107.0,Municipality
52258,44,52,331.000000000001,Municipality
52260,44,52,124.0,Municipality
52264,44,52,64.9999999999998,Municipality
52265,44,52,1322.0,Municipality
52266,44,52,66.0,Municipality
52267,44,52,209.0,Municipality
52269,44,52,7731.00000000002,Municipality
52271,44,52,186.0,Municipality
52272,44,52,121.0,Municipality
52273,44,52,117.0,Municipality
52274,44,52,295.0,Municipality
52275,44,52,76.0,Municipality
52276,44,52,205.0,Municipality
52277,44,52,60.0,Municipality
52278,44,52,77.9999999999997,Municipality
52280,44,52,210.0,Municipality
52282,44,52,348.999999999999,Municipality
52284,44,52,101.0,Municipality
52285,44,52,85.0,Municipality
52286,44,52,84.0,Municipality
52287,44,52,87.0,Municipality
52288,44,52,125.0,Municipality
52289,44,52,320.0,Municipality
52290,44,52,137.0,Municipality
52291,44,52,71.0,Municipality
52292,44,52,742.999999999998,Municipality
52294,44,52,700.999999999999,Municipality
52295,44,52,97.0000000000003,Municipality
52297,44,52,258.0,Municipality
52298,44,52,75.0,Municipality
52300,44,52,167.0,Municipality
52301,44,52,58.0,Municipality
52302,44,52,198.0,Municipality
52303,44,52,97.9999999999999,Municipality
52304,44,52,57.0000000000002,Municipality
52305,44,52,538.0,Municipality
52306,44,52,451.000000000001,Municipality
52307,44,52,214.0,Municipality
52308,44,52,410.000000000001,Municipality
52310,44,52,98.0,Municipality
52311,44,52,218.0,Municipality
52312,44,52,47.0,Municipality
52313,44,52,154.999999999999,Municipality
52315,44,52,325.0,Municipality
52316,44,52,65.0,Municipality
52318,44,52,258.000000000001,Municipality
52319,44,52,70.0,Municipality
52320,44,52,100.0,Municipality
52321,44,52,177.0,Municipality
52322,44,52,131.0,Municipality
52325,44,52,114.0,Municipality
52326,44,52,42.0,Municipality
52327,44,52,425.0,Municipality
52328,44,52,33.0,Municipality
52330,44,52,65.0,Municipality
52331,44,52,2278.0,Municipality
52331,,,2278.0,Municipality
52332,44,52,1861.0,Municipality
52335,44,52,131.0,Municipality
52336,44,52,164.999999999999,Municipality
52337,44,52,62.0,Municipality
52341,44,52,134.0,Municipality
52342,44,52,29.0,Municipality
52344,44,52,35.0000000000001,Municipality
52346,44,52,372.0,Municipality
52347,44,52,247.0,Municipality
52348,44,52,591.0,Municipality
52349,44,52,311.000000000001,Municipality
52350,44,52,72.0,Municipality
52352,44,52,78.9999999999998,Municipality
52353,44,52,3752.0,Municipality
52354,44,52,82.0,Municipality
52355,44,52,160.0,Municipality
52356,44,52,110.0,Municipality
52357,44,52,176.0,Municipality
52358,44,52,83.0,Municipality
52359,44,52,161.0,Municipality
52360,44,52,157.0,Municipality
52362,44,52,133.0,Municipality
52363,44,52,96.0,Municipality
52364,44,52,99.0,Municipality
52365,44,52,353.999999999999,Municipality
52366,44,52,79.0,Municipality
52367,44,52,43.0,Municipality
52369,44,52,79.9999999999998,Municipality
52370,44,52,257.0,Municipality
52371,44,52,143.000000000001,Municipality
52372,44,52,89.9999999999996,Municipality
52373,44,52,38.9999999999999,Municipality
52374,44,52,284.0,Municipality
52375,44,52,58.9999999999999,Municipality
52376,44,52,97.0,Municipality
52377,44,52,298.999999999999,Municipality
52378,44,52,46.9999999999999,Municipality
52380,44,52,376.0,Municipality
52383,44,52,293.0,Municipality
52384,44,52,114.0,Municipality
52385,44,52,31.0,Municipality
52386,44,52,525.999999999999,Municipality
52388,44,52,143.0,Municipality
52390,44,52,50.9999999999999,Municipality
52391,44,52,304.0,Municipality
52392,44,52,115.0,Municipality
52393,44,52,52.0,Municipality
52394,44,52,222.0,Municipality
52395,44,52,45.0,Municipality
52396,44,52,143.0,Municipality
52397,44,52,71.0,Municipality
52398,44,52,667.000000000002,Municipality
52399,44,52,120.0,Municipality
52400,44,52,150.0,Municipality
52401,44,52,386.0,Municipality
52403,44,52,74.0,Municipality
52405,44,52,1265.0,Municipality
52405,,,1265.0,Municipality
52406,44,52,200.0,Municipality
52407,44,52,295.999999999999,Municipality
52411,44,52,1371.0,Municipality
52411,,,1371.0,Municipality
52413,44,52,105.0,Municipality
52414,44,52,779.0,Municipality
52415,44,52,106.0,Municipality
52416,44,52,64.0000000000003,Municipality
52419,44,52,136.0,Municipality
52420,44,52,119.0,Municipality
52421,44,52,473.0,Municipality
52422,44,52,274.0,Municipality
52423,44,52,671.0,Municipality
52424,44,52,72.9999999999997,Municipality
52425,44,52,199.0,Municipality
52426,44,52,125.0,Municipality
52428,44,52,64.0,Municipality
52429,44,52,557.0,Municipality
52431,44,52,167.0,Municipality
52432,44,52,1478.0,Municipality
52433,44,52,104.0,Municipality
52436,44,52,47.0,Municipality
52437,44,52,25.0,Municipality
52438,44,52,110.0,Municipality
52439,44,52,95.9999999999998,Municipality
52440,44,52,384.0,Municipality
52442,44,52,338.000000000002,Municipality
52443,44,52,32.9999999999999,Municipality
52444,44,52,381.000000000001,Municipality
52445,44,52,71.0,Municipality
52446,44,52,232.0,Municipality
52447,44,52,189.0,Municipality
52448,44,52,24012.0,Municipality
52449,44,52,1129.0,Municipality
52449,,,1129.0,Municipality
52450,44,52,142.0,Municipality
52452,44,52,111.0,Municipality
52453,44,52,135.0,Municipality
52455,44,52,238.0,Municipality
52456,44,52,643.0,Municipality
52457,44,52,176.0,Municipality
52459,44,52,113.0,Municipality
52461,44,52,376.0,Municipality
52463,44,52,45.9999999999999,Municipality
52464,44,52,46.0,Municipality
52465,44,52,128.0,Municipality
52467,44,52,59.0,Municipality
52468,44,52,108.0,Municipality
52469,44,52,768.999999999999,Municipality
52470,44,52,412.999999999998,Municipality
52472,44,52,133.0,Municipality
52473,44,52,89.0,Municipality
52474,44,52,38.9999999999998,Municipality
52475,44,52,68.0,Municipality
52476,44,52,78.0,Municipality
52479,44,52,692.999999999999,Municipality
52480,44,52,371.0,Municipality
52482,44,52,98.0000000000004,Municipality
52483,44,52,62.0,Municipality
52484,44,52,370.000000000001,Municipality
52486,44,52,62.9999999999997,Municipality
52487,44,52,76.0000000000003,Municipality
52488,44,52,272.0,Municipality
52489,44,52,34.0,Municipality
52490,44,52,717.0,Municipality
52491,44,52,114.0,Municipality
52492,44,52,551.0,Municipality
52493,44,52,32.0,Municipality
52494,44,52,230.0,Municipality
52495,44,52,85.9999999999997,Municipality
52497,44,52,429.0,Municipality
52499,44,52,42.0,Municipality
52500,44,52,621.0,Municipality
52502,44,52,61.0,Municipality
52503,44,52,23.0,Municipality
52504,44,52,269.0,Municipality
52505,44,52,35.0,Municipality
52506,44,52,102.0,Municipality
52507,44,52,59.9999999999999,Municipality
52510,44,52,376.0,Municipality
52511,44,52,57.0,Municipality
52512,44,52,528.999999999999,Municipality
52513,44,52,66.0000000000002,Municipality
52514,44,52,332.0,Municipality
52515,44,52,102.0,Municipality
52516,44,52,48.0,Municipality
52517,44,52,128.0,Municipality
52518,44,52,104.0,Municipality
52519,44,52,46.9999999999999,Municipality
52520,44,52,151.0,Municipality
52522,44,52,338.0,Municipality
52523,44,52,64.0,Municipality
52524,44,52,243.0,Municipality
52525,44,52,66.0,Municipality
52526,44,52,84.0,Municipality
52528,44,52,151.0,Municipality
52529,44,52,1002.0,Municipality
52529,,,1002.0,Municipality
52534,44,52,1529.0,Municipality
52535,44,52,711.0,Municipality
52536,44,52,45.0,Municipality
52538,44,52,263.0,Municipality
52539,44,52,67.0,Municipality
52540,44,52,23.0,Municipality
52541,44,52,186.0,Municipality
52542,44,52,55.0,Municipality
52543,44,52,531.999999999998,Municipality
52544,44,52,288.0,Municipality
52545,44,52,101.0,Municipality
52546,44,52,16.0,Municipality
52547,44,52,207.0,Municipality
52548,44,52,92.0,Municipality
52549,44,52,25.0,Municipality
52550,44,52,2905.0,Municipality
53001,52,53,1806.0,Municipality
53002,52,53,601.0,Municipality
53003,52,53,2739.0,Municipality
53005,52,53,2300.0,Municipality
53007,52,53,2814.00000000001,Municipality
53008,52,53,1803.0,Municipality
53009,52,53,638.0,Municipality
53010,52,53,450.0,Municipality
53011,52,53,869.999999999999,Municipality
53012,52,53,495.000000000001,Municipality
53013,52,53,584.999999999999,Municipality
53015,52,53,1923.0,Municipality
53016,52,53,1239.0,Municipality
53017,52,53,929.0,Municipality
53017,,,929.0,Municipality
53018,52,53,1281.0,Municipality
53019,52,53,120.0,Municipality
53021,52,53,1015.0,Municipality
53022,52,53,516.0,Municipality
53023,52,53,544.000000000001,Municipality
53025,52,53,1106.0,Municipality
53026,52,53,519.0,Municipality
53027,52,53,190.0,Municipality
53028,52,53,616.000000000001,Municipality
53029,52,53,1249.0,Municipality
53029,,,1249.0,Municipality
53030,52,53,336.0,Municipality
53031,52,53,498.0,Municipality
53033,52,53,117.0,Municipality
53034,52,53,6037.0,Municipality
53035,52,53,564.0,Municipality
53036,52,53,1090.0,Municipality
53037,52,53,736.0,Municipality
53038,52,53,155.999999999999,Municipality
53039,52,53,1778.0,Municipality
53040,52,53,640.000000000003,Municipality
53041,52,53,269.0,Municipality
53042,52,53,824.0,Municipality
53043,52,53,535.0,Municipality
53045,52,53,697.0,Municipality
53046,52,53,309.0,Municipality
53047,52,53,267.0,Municipality
53048,52,53,1171.0,Municipality
53049,52,53,708.0,Municipality
53051,52,53,585.0,Municipality
53052,52,53,309.0,Municipality
53053,52,53,515.0,Municipality
53054,52,53,6020.0,Municipality
53055,52,53,618.0,Municipality
53056,52,53,1014.0,Municipality
53057,52,53,501.0,Municipality
53058,52,53,352.0,Municipality
53059,52,53,412.0,Municipality
53061,52,53,481.000000000002,Municipality
53062,52,53,16776.0,Municipality
53062,,,16776.0,Municipality
53063,52,53,469.0,Municipality
53064,52,53,1024.0,Municipality
53066,52,53,1361.0,Municipality
53067,52,53,402.0,Municipality
53068,52,53,164.0,Municipality
53069,52,53,173.0,Municipality
53071,52,53,485.0,Municipality
53072,52,53,1201.0,Municipality
53073,52,53,896.0,Municipality
53074,52,53,839.999999999999,Municipality
53075,52,53,282.0,Municipality
53076,52,53,323.0,Municipality
53077,52,53,3134.0,Municipality
53078,52,53,855.0,Municipality
53079,52,53,369.999999999999,Municipality
53080,52,53,131.0,Municipality
53082,52,53,640.0,Municipality
53083,52,53,906.0,Municipality
53084,52,53,4506.99999999999,Municipality
53085,52,53,193.0,Municipality
53086,52,53,688.0,Municipality
53087,52,53,211.0,Municipality
53088,52,53,871.000000000002,Municipality
53089,52,53,502.0,Municipality
53090,52,53,162.0,Municipality
53091,52,53,466.0,Municipality
53093,52,53,282.0,Municipality
53094,52,53,2256.0,Municipality
53096,52,53,5731.00000000001,Municipality
53097,52,53,8671.00000000001,Municipality
53097,,,8671.00000000001,Municipality
53098,52,53,441.000000000001,Municipality
53099,52,53,1099.0,Municipality
53100,52,53,1205.0,Municipality
53101,52,53,831.0,Municipality
53102,52,53,166.0,Municipality
53103,52,53,2134.99999999999,Municipality
53104,52,53,1327.0,Municipality
53104,,,1327.0,Municipality
53105,52,53,227.999999999999,Municipality
53106,52,53,519.0,Municipality
53107,52,53,2560.0,Municipality
53108,52,53,546.0,Municipality
53109,52,53,615.0,Municipality
53110,52,53,1011.0,Municipality
53111,52,53,472.000000000002,Municipality
53112,52,53,395.0,Municipality
53113,52,53,609.0,Municipality
53114,52,53,202.999999999999,Municipality
53115,52,53,312.0,Municipality
53116,52,53,743.999999999997,Municipality
53117,52,53,491.0,Municipality
53118,52,53,247.0,Municipality
53119,52,53,4244.0,Municipality
53120,52,53,458.000000000002,Municipality
53121,52,53,1378.0,Municipality
53122,52,53,734.0,Municipality
53123,52,53,1456.0,Municipality
53124,52,53,1421.0,Municipality
53124,,,1421.0,Municipality
53125,52,53,1149.0,Municipality
53126,52,53,1110.0,Municipality
53127,52,53,2253.0,Municipality
53128,52,53,356.0,Municipality
53129,52,53,385.0,Municipality
53130,52,53,49728.0,Municipality
53131,52,53,194.0,Municipality
53132,52,53,289.0,Municipality
53133,52,53,741.999999999999,Municipality
53134,52,53,158.0,Municipality
53135,52,53,745.0,Municipality
53136,52,53,1167.0,Municipality
53136,,,1167.0,Municipality
53137,52,53,2667.00000000001,Municipality
53137,,,2667.00000000001,Municipality
53139,52,53,408.0,Municipality
53140,52,53,4302.0,Municipality
53141,52,53,1146.0,Municipality
53142,52,53,293.0,Municipality
53143,52,53,517.0,Municipality
53144,52,53,798.0,Municipality
53145,52,53,548.0,Municipality
53146,52,53,1853.0,Municipality
53147,52,53,12841.0,Municipality
53148,52,53,226.0,Municipality
53150,52,53,938.999999999999,Municipality
53151,52,53,1098.0,Municipality
53152,52,53,2874.99999999999,Municipality
53153,52,53,657.000000000002,Municipality
53154,52,53,908.000000000001,Municipality
53155,52,53,1361.0,Municipality
53156,52,53,253.0,Municipality
53157,52,53,1277.0,Municipality
53158,52,53,1036.0,Municipality
53160,52,53,371.0,Municipality
53161,52,53,3227.00000000001,Municipality
53161,,,3227.00000000001,Municipality
53162,52,53,963.000000000003,Municipality
53163,52,53,774.0,Municipality
53164,52,53,346.000000000001,Municipality
53165,52,53,350.0,Municipality
53168,52,53,1210.0,Municipality
53169,52,53,417.000000000001,Municipality
53170,52,53,1184.0,Municipality
53172,52,53,422.999999999999,Municipality
53173,52,53,193.000000000001,Municipality
53174,52,53,846.999999999999,Municipality
53175,52,53,1348.0,Municipality
53176,52,53,547.999999999999,Municipality
53177,52,53,340.000000000001,Municipality
53178,52,53,227.0,Municipality
53179,52,53,340.0,Municipality
53180,52,53,652.0,Municipality
53181,52,53,825.0,Municipality
53182,52,53,1801.0,Municipality
53184,52,53,166.0,Municipality
53185,52,53,2331.00000000001,Municipality
53185,,,2331.00000000001,Municipality
53186,52,53,2157.00000000001,Municipality
53187,52,53,233.000000000001,Municipality
53188,52,53,2541.0,Municipality
53189,52,53,107.0,Municipality
53190,52,53,460.000000000001,Municipality
53191,52,53,245.0,Municipality
53192,52,53,327.999999999999,Municipality
53193,52,53,569.0,Municipality
53195,52,53,499.0,Municipality
53196,52,53,374.0,Municipality
53197,52,53,894.0,Municipality
53198,52,53,240.000000000001,Municipality
53199,52,53,217.0,Municipality
53200,52,53,1119.0,Municipality
53201,52,53,7344.0,Municipality
53202,52,53,332.000000000001,Municipality
53203,52,53,528.000000000002,Municipality
53204,52,53,387.000000000001,Municipality
53206,52,53,203.0,Municipality
53208,52,53,490.0,Municipality
53209,52,53,544.0,Municipality
53210,52,53,1558.0,Municipality
53211,52,53,1509.0,Municipality
53212,52,53,428.0,Municipality
53213,52,53,510.0,Municipality
53214,52,53,172.0,Municipality
53216,52,53,1001.0,Municipality
53218,52,53,851.0,Municipality
53219,52,53,1442.99999999999,Municipality
53220,52,53,417.999999999999,Municipality
53221,52,53,385.0,Municipality
53222,52,53,388.000000000001,Municipality
53223,52,53,348.0,Municipality
53224,52,53,1166.0,Municipality
53225,52,53,495.0,Municipality
53226,52,53,862.999999999999,Municipality
53228,52,53,605.0,Municipality
53228,,,605.0,Municipality
53229,52,53,1652.99999999999,Municipality
53230,52,53,235.0,Municipality
53232,52,53,308.0,Municipality
53233,52,53,364.000000000001,Municipality
53234,52,53,365.000000000001,Municipality
53235,52,53,217.0,Municipality
53236,52,53,166.0,Municipality
53237,52,53,469.000000000001,Municipality
53238,52,53,538.0,Municipality
53239,52,53,421.0,Municipality
53240,52,53,443.999999999998,Municipality
53242,52,53,264.999999999999,Municipality
53243,52,53,1749.0,Municipality
53245,52,53,927.999999999996,Municipality
53246,52,53,1990.0,Municipality
53247,52,53,2170.0,Municipality
53248,52,53,142.0,Municipality
53249,52,53,463.0,Municipality
53250,52,53,405.0,Municipality
53251,52,53,435.0,Municipality
53253,52,53,508.0,Municipality
53255,52,53,1280.0,Municipality
53255,,,1280.0,Municipality
53256,52,53,185.0,Municipality
53257,52,53,317.999999999999,Municipality
53258,52,53,940.999999999997,Municipality
53259,52,53,357.0,Municipality
53260,52,53,452.0,Municipality
53261,52,53,164.0,Municipality
53262,52,53,1084.0,Municipality
53263,52,53,289.0,Municipality
53264,52,53,195.0,Municipality
53265,52,53,756.0,Municipality
53266,52,53,232.0,Municipality
53267,52,53,1167.0,Municipality
53269,52,53,599.0,Municipality
53270,52,53,118.0,Municipality
53271,52,53,2808.0,Municipality
53272,52,53,177.0,Municipality
53273,52,53,1122.0,Municipality
53274,52,53,237.000000000001,Municipality
53276,52,53,910.0,Municipality
54001,44,54,299.0,Municipality
54002,44,54,226.0,Municipality
54003,44,54,103.0,Municipality
54004,44,54,179.0,Municipality
54005,44,54,110.0,Municipality
54006,44,54,438.0,Municipality
54007,44,54,543.0,Municipality
54008,44,54,478.0,Municipality
54009,44,54,158.0,Municipality
54010,44,54,510.000000000002,Municipality
54011,44,54,644.0,Municipality
54012,44,54,340.0,Municipality
54013,44,54,77.0,Municipality
54014,44,54,281.999999999999,Municipality
54015,44,54,254.0,Municipality
54016,44,54,286.0,Municipality
54017,44,54,77.9999999999997,Municipality
54018,44,54,265.0,Municipality
54019,44,54,82.0,Municipality
54020,44,54,461.000000000001,Municipality
54021,44,54,225.0,Municipality
54022,44,54,565.0,Municipality
54023,44,54,246.0,Municipality
54024,44,54,359.0,Municipality
54025,44,54,1470.0,Municipality
54026,44,54,176.0,Municipality
54027,44,54,832.0,Municipality
54028,44,54,2514.00000000001,Municipality
54029,44,54,2462.0,Municipality
54030,44,54,82.0,Municipality
54031,44,54,277.0,Municipality
54032,44,54,186.0,Municipality
54033,44,54,123.0,Municipality
54034,44,54,219.0,Municipality
54035,44,54,386.0,Municipality
54036,44,54,1131.0,Municipality
54037,44,54,421.999999999998,Municipality
54038,44,54,771.000000000002,Municipality
54039,44,54,4329.99999999999,Municipality
54040,44,54,1551.0,Municipality
54041,44,54,160.0,Municipality
54042,44,54,304.999999999999,Municipality
54043,44,54,1396.0,Municipality
54044,44,54,191.0,Municipality
54045,44,54,437.000000000002,Municipality
54046,44,54,399.000000000001,Municipality
54047,44,54,226.000000000001,Municipality
54048,44,54,351.0,Municipality
54049,44,54,581.0,Municipality
54050,44,54,64.0,Municipality
54051,44,54,1261.0,Municipality
54052,44,54,142.0,Municipality
54053,44,54,154.0,Municipality
54054,44,54,1610.0,Municipality
54055,44,54,301.0,Municipality
54056,44,54,142.0,Municipality
54057,44,54,71.9999999999997,Municipality
54058,44,54,86.0,Municipality
54059,44,54,746.0,Municipality
54060,44,54,1441.0,Municipality
54061,44,54,583.0,Municipality
54062,44,54,649.999999999999,Municipality
54063,44,54,178.999999999999,Municipality
54064,44,54,308.0,Municipality
54065,44,54,1094.0,Municipality
54066,44,54,391.0,Municipality
54067,44,54,760.000000000001,Municipality
54068,44,54,96.0000000000001,Municipality
54069,44,54,424.0,Municipality
54070,44,54,169.0,Municipality
54071,44,54,158.0,Municipality
54072,44,54,263.0,Municipality
54073,44,54,902.0,Municipality
54074,44,54,34.0,Municipality
54075,44,54,116.0,Municipality
54076,44,54,4035.00000000001,Municipality
54077,44,54,1072.0,Municipality
54078,44,54,63.0000000000002,Municipality
54079,44,54,4601.00000000001,Municipality
54080,44,54,1078.0,Municipality
54081,44,54,415.0,Municipality
54082,44,54,174.0,Municipality
54083,44,54,183.0,Municipality
54084,44,54,948.000000000003,Municipality
54085,44,54,97.0000000000002,Municipality
54086,44,54,356.0,Municipality
54087,44,54,156.0,Municipality
54088,44,54,241.0,Municipality
54089,44,54,1422.0,Municipality
54090,44,54,4216.00000000001,Municipality
54091,44,54,369.0,Municipality
54092,44,54,62.0,Municipality
54093,44,54,160.0,Municipality
54094,44,54,174.0,Municipality
54095,44,54,44.0,Municipality
54096,44,54,412.0,Municipality
54097,44,54,109.0,Municipality
54098,44,54,167.0,Municipality
54099,44,54,8228.00000000003,Municipality
54099,,,8228.00000000003,Municipality
54100,44,54,782.999999999999,Municipality
54101,44,54,132.0,Municipality
54102,44,54,610.000000000001,Municipality
54103,44,54,225.999999999999,Municipality
54104,44,54,264.999999999999,Municipality
54105,44,54,531.0,Municipality
54106,44,54,62.0,Municipality
54107,44,54,74.0,Municipality
54108,44,54,113.0,Municipality
